race_id,horse_id,race_dt,track_code,race_seq,horse_name,entry_name,program_num,weight,age,morning_odds,claim_price,post_position,start_position,BREED,MEDS,EQUIP,race_number,grade,race_type,purse,purse_usa,claim_max,claim_min,field_size,race_distance_furlongs,surface_code,field_size_bucket,purse_bucket,race_bias_indicator_30,race_bias_indicator_90,class_drop_indicator,distance_switch_indicator,lifetime_start_count,lifetime_win_pct,lifetime_place_pct,lifetime_show_pct,lifetime_mean_speed,lifetime_speed_std,lifetime_mean_finish_pos,lifetime_finish_pos_std,lifetime_mean_beaten_lengths,lifetime_earnings_per_start,dirt_start_count,dirt_win_pct,dirt_itm_pct,dirt_mean_speed,dirt_finish_pos_mean,dirt_beaten_len_mean,turf_start_count,turf_win_pct,turf_itm_pct,turf_mean_speed,turf_finish_pos_mean,turf_beaten_len_mean,syn_start_count,syn_win_pct,syn_itm_pct,syn_mean_speed,syn_finish_pos_mean,syn_beaten_len_mean,dist_lt6_start_count,dist_lt6_win_pct,dist_lt6_mean_speed,dist_lt6_beaten_len_mean,dist_6_8_start_count,dist_6_8_win_pct,dist_6_8_mean_speed,dist_6_8_beaten_len_mean,dist_gt8_start_count,dist_gt8_win_pct,dist_gt8_mean_speed,dist_gt8_beaten_len_mean,track_start_count,track_win_pct,track_mean_speed,track_affinity_score,last_start_date,days_since_last_start,last1_speed,last1_finish,last1_beaten,last1_class,last3_avg_speed,last3_var_speed,last3_avg_finish,last3_var_finish,last3_avg_beaten,last3_var_beaten,last3_avg_class,last3_var_class,last5_avg_speed,last5_avg_finish,last5_avg_beaten,last5_avg_class,speed_improvement_last3,position_improvement_last3,beaten_length_trend,class_rating_trend,last_layoff_bucket,performance_after_layoff_mean,avg_class_last3,max_class_ever_faced,last_class,class_trend,speed_trend,mean_speed_of_field_last3,mean_class_of_field_last3,field_strength_delta,pp_history_count,last_pp_date,days_since_last_pp,pp_last_speed_fig,pp_last_finish_pos,pp_last_field_size,pp_last_lengths_back,pp_last_surface,pp_last_track_code,pp_last_race_type,pp_last_purse,pp_last_claim_max,pp_last_distance,pp_surface_switch,improvement_index,class_rating_change,form_cycle_indicator,pp_consistency_index,pace_pressure_score,race_strength_index,speed_par_adjusted,surface_affinity_score,distance_affinity_score,pp_speed_fig_avg_7,pp_speed_fig_avg_14,pp_speed_fig_avg_30,pp_speed_fig_avg_60,pp_speed_fig_avg_90,pp_speed_fig_avg_180,pp_speed_fig_avg_365,pp_field_size_avg_7,pp_field_size_avg_14,pp_field_size_avg_30,pp_field_size_avg_60,pp_field_size_avg_90,pp_field_size_avg_180,pp_field_size_avg_365,pp_finish_pos_avg_7,pp_finish_pos_avg_14,pp_finish_pos_avg_30,pp_finish_pos_avg_60,pp_finish_pos_avg_90,pp_finish_pos_avg_180,pp_finish_pos_avg_365,pp_lengths_back_avg_7,pp_lengths_back_avg_14,pp_lengths_back_avg_30,pp_lengths_back_avg_60,pp_lengths_back_avg_90,pp_lengths_back_avg_180,pp_lengths_back_avg_365,pp_purse_avg_7,pp_purse_avg_14,pp_purse_avg_30,pp_purse_avg_60,pp_purse_avg_90,pp_purse_avg_180,pp_purse_avg_365,pp_claim_max_avg_7,pp_claim_max_avg_14,pp_claim_max_avg_30,pp_claim_max_avg_60,pp_claim_max_avg_90,pp_claim_max_avg_180,pp_claim_max_avg_365,pp_race_count_7,pp_race_count_14,pp_race_count_30,pp_race_count_60,pp_race_count_90,pp_race_count_180,pp_race_count_365,pp_surface_match_rate_7,pp_surface_match_rate_14,pp_surface_match_rate_30,pp_surface_match_rate_60,pp_surface_match_rate_90,pp_surface_match_rate_180,pp_surface_match_rate_365,pp_distance_match_rate_7,pp_distance_match_rate_14,pp_distance_match_rate_30,pp_distance_match_rate_60,pp_distance_match_rate_90,pp_distance_match_rate_180,pp_distance_match_rate_365,class_rating_avg_7,class_rating_avg_14,class_rating_avg_30,class_rating_avg_60,class_rating_avg_90,class_rating_avg_180,class_rating_avg_365,days_since_last_workout,workout_count_total,workout_count_7d,workout_count_14d,workout_count_30d,workout_count_60d,workout_count_90d,workout_count_180d,workout_count_365d,best_work_time_7d,best_work_time_14d,best_work_time_30d,best_work_time_60d,best_work_time_90d,best_work_time_180d,best_work_time_365d,avg_work_time_7d,avg_work_time_14d,avg_work_time_30d,avg_work_time_60d,avg_work_time_90d,avg_work_time_180d,avg_work_time_365d,median_work_time_30d,median_work_time_60d,median_work_time_90d,median_work_time_180d,median_work_time_365d,sharpener_indicator_7d,sharpener_indicator_14d,return_from_layoff_indicator,pace_call_count,pace_race_count,pace_pos_mean,pace_lengths_mean,pace_early_pos,pace_early_lengths,pace_variability,pace_race_count_7,pace_race_count_14,pace_race_count_30,pace_race_count_60,pace_race_count_90,pace_race_count_180,pace_race_count_365,pace_early_pos_avg_7,pace_early_pos_avg_14,pace_early_pos_avg_30,pace_early_pos_avg_60,pace_early_pos_avg_90,pace_early_pos_avg_180,pace_early_pos_avg_365,pace_mid_pos_avg_30,pace_late_pos_avg_30,pace_early_lengths_avg_7,pace_early_lengths_avg_14,pace_early_lengths_avg_30,pace_early_lengths_avg_60,pace_early_lengths_avg_90,pace_early_lengths_avg_180,pace_early_lengths_avg_365,pace_variability_90,pace_rel_to_field,race_shape_velocity,early_pressure_indicator,run_style_mode,early_pace_percentile,mid_pace_percentile,late_pace_percentile,early_pace_variance,closing_kick_variance,sustained_pace_score,pace_pressure_susceptibility,jockey_starts_7,jockey_wins_7,jockey_win_rate_7,jockey_starts_14,jockey_wins_14,jockey_win_rate_14,jockey_starts_30,jockey_wins_30,jockey_win_rate_30,jockey_starts_60,jockey_wins_60,jockey_win_rate_60,jockey_starts_90,jockey_wins_90,jockey_win_rate_90,jockey_starts_180,jockey_wins_180,jockey_win_rate_180,jockey_starts_365,jockey_wins_365,jockey_win_rate_365,trainer_starts_7,trainer_wins_7,trainer_win_rate_7,trainer_starts_14,trainer_wins_14,trainer_win_rate_14,trainer_starts_30,trainer_wins_30,trainer_win_rate_30,trainer_starts_60,trainer_wins_60,trainer_win_rate_60,trainer_starts_90,trainer_wins_90,trainer_win_rate_90,trainer_starts_180,trainer_wins_180,trainer_win_rate_180,trainer_starts_365,trainer_wins_365,trainer_win_rate_365,combo_starts_30,combo_wins_30,combo_win_rate_30,combo_starts_365,combo_wins_365,combo_win_rate_365,trainer_surface_win_pct,jockey_surface_win_pct,trainer_distance_win_pct,jockey_distance_win_pct,trainer_form_trend,jockey_form_trend,trainer_itm_pct_last30,jockey_trainer_win_pct,trainer_class_effectiveness_score,pp_order,trend_speed_fig,trend_lengths_back,trend_field_size,hungarian_pc1,hungarian_pc2,hungarian_pc3,hungarian_pc4,hungarian_pc5,hungarian_var_exp1,hungarian_var_exp2,hungarian_var_exp3,hungarian_var_exp4,hungarian_var_exp5,trend_finish_pos,trend_early_pace,pace_adj_competition,beaten_len_normalized,adjusted_finish_pos,speed_adj_competition,corrected_last_pace_early,corrected_last_pace_mid,corrected_last_pace_late,corrected_beaten_len,corrected_finish_position,corrected_last_speed,trouble_indicator_flag,improvement_from_pp_to_chart,target_win,z_speed,z_class,z_surface_affinity,z_distance_affinity,z_jockey_winrate,z_trainer_winrate,speed_percentile,class_percentile,trainer_percentile,workout_rank_percentile
AQU_2023-12-07_1,20000270,2023-12-07,,,Split Screen,Split Screen,2.0,122.0,3,,0.0,-1,,TB,UNK,UNK,1,,,,85000.0,0.0,0.0,6,-1.0,UNK,small,high,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,10160.0,4920.0,4920.0,4920.0,4920.0,4920.0,4920.0,10160.0,7540.0,8830.0,8830.0,8830.0,8830.0,8830.0,10120.0,10120.0,10120.0,10120.0,10120.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.8,0.0,0.0,1.0
AQU_2023-12-07_1,20000597,2023-12-07,,,Lightbulb Moment,Lightbulb Moment,6.0,122.0,3,,0.0,-1,,TB,UNK,UNK,1,,,,85000.0,0.0,0.0,6,-1.0,UNK,small,high,,,0,1,4.0,0.0,0.0,0.0,71.0,,9.0,,,87500.0,,,,,,,1.0,0.0,0.0,71.0,9.0,,,,,,,,,,,,,,,,1.0,0.0,71.0,,3.0,0.0,71.0,0.0,2023-10-28,40.0,,,,,71.0,,9.0,,,,,,71.0,9.0,,,,,,,31-60,,,,,,,75.8,,-4.799999999999997,4.0,2023-10-28,40.0,71.0,9.0,11.0,,T,BAQ,,90000.0,0.0,600.0,1.0,,,,,,9.75,71.0,0.0,0.0,,,,71.0,71.0,71.0,71.0,,,,10.5,10.5,10.5,9.75,,,,9.0,9.0,9.0,9.0,,,,,,,,,,,90000.0,90000.0,90000.0,87500.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,9.0,8.0,0.0,1.0,3.0,6.0,8.0,8.0,8.0,,10172.0,5033.0,5025.0,5025.0,5025.0,5025.0,,10172.0,8502.666666666666,7653.833333333333,8340.375,8340.375,8340.375,10172.0,7602.5,10237.5,10237.5,10237.5,0.0,1.0,0.0,6.0,1.0,5.433333333333334,,8.0,,4.3237329550593975,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,8.0,8.0,8.0,8.0,,,,,,,,,,4.3237329550593975,,,,,8.0,9.0,0.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5.476691202243253e-08,,,,,,,,,,,,,4.016666666666666,,5.433333333333334,,8.0,9.0,0.0,,0.0,,,,0,0.4468785704521345,,,,,,0.4,0.0,0.0,0.4
AQU_2023-12-07_1,20003828,2023-12-07,,,Allegedly,Allegedly,4.0,122.0,3,,0.0,-1,,TB,UNK,UNK,1,,,,85000.0,0.0,0.0,6,-1.0,UNK,small,high,,,0,1,5.0,0.0,0.0,0.0,51.0,14.142135623730953,7.0,2.8284271247461903,,115900.0,2.0,0.0,0.0,51.0,7.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,51.0,,3.0,0.0,61.0,10.0,2023-11-16,21.0,,,,,61.0,,5.0,,,,,,51.0,7.0,,,,,,,0-30,,,,,,2.1236833163438667e-06,69.8,,-8.799999999999997,5.0,2023-11-16,21.0,61.0,5.0,5.0,,D,AQU,,85000.0,0.0,800.0,1.0,,,,14.142135623730953,,8.4,51.0,0.0,0.0,,,61.0,61.0,61.0,51.0,51.0,,,5.0,5.0,5.0,8.4,8.4,,,5.0,5.0,5.0,7.0,7.0,,,,,,,,,,85000.0,85000.0,85000.0,115900.0,115900.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.0,8.0,0.0,1.0,3.0,8.0,8.0,8.0,8.0,,5090.0,4781.0,3729.0,3729.0,3729.0,3729.0,,5090.0,4884.0,5908.875,5908.875,5908.875,5908.875,4781.0,4831.0,4831.0,4831.0,4831.0,0.0,1.0,0.0,12.0,2.0,6.716666666666666,,3.85,,7.693070475001079,0.0,0.0,1.0,1.0,1.0,2.0,2.0,,,0.0,0.0,0.0,3.85,3.85,0.0,2.0,,,,,,,,6.014565653478229,,,,,3.85,5.0,1.0,29.645000000000003,2.0,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1236833163438667e-06,,-6.017102729640956e-07,,,,,,,,,,,,,-1.1055555555555552,,6.716666666666666,,0.0,0.0,2.0,,2.0,,,,0,0.1800853940628004,,,,,,0.2,0.0,0.0,0.4
AQU_2023-12-07_1,20005681,2023-12-07,,,Nyxed,Nyxed,3.0,122.0,3,,0.0,-1,,TB,UNK,UNK,1,,,,85000.0,0.0,0.0,6,-1.0,UNK,small,high,,,0,1,8.0,0.0,0.125,0.125,85.0,,2.0,,,92500.0,,,,,,,1.0,0.0,1.0,85.0,2.0,,,,,,,,,,,,,,,,1.0,0.0,85.0,,7.0,0.0,85.0,0.0,2023-10-28,40.0,,,,,85.0,,2.0,,,,,,85.0,2.0,,,,,,,31-60,,,,,,,75.8,,9.200000000000005,8.0,2023-10-28,40.0,85.0,2.0,11.0,,T,BAQ,,90000.0,0.0,600.0,1.0,,,,,,9.625,85.0,0.0,0.0,,,,85.0,85.0,85.0,85.0,,,,10.5,11.25,11.25,11.25,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,90000.0,90000.0,90000.0,90000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,12.0,8.0,0.0,1.0,2.0,6.0,7.0,8.0,8.0,,10525.0,4963.0,4963.0,4800.0,4800.0,4800.0,,10525.0,7744.0,9448.0,8784.0,8309.5,8309.5,7744.0,10300.0,10300.0,10300.0,10300.0,0.0,1.0,0.0,6.0,1.0,2.533333333333333,,5.0,,2.7536642254760593,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,5.0,5.0,5.0,5.0,,,,,,,,,,2.7536642254760593,,,,,5.0,5.5,0.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3.4110981007005774e-08,,,,,,,,,,,,,1.0166666666666662,,2.533333333333333,,5.0,5.5,0.0,,0.0,,,,0,0.8203890173972022,,,,,,0.6,0.0,0.0,0.0
AQU_2023-12-07_1,20012237,2023-12-07,,,Risk Free,Risk Free,1.0,122.0,3,,0.0,-1,,TB,UNK,UNK,1,,,,85000.0,0.0,0.0,6,-1.0,UNK,small,high,,,0,0,33.0,0.0,0.2424242424242424,0.3333333333333333,77.46153846153847,5.78237818167382,2.6153846153846154,0.9607689228305228,,98000.0,11.0,0.0,0.9090909090909092,77.18181818181819,2.4545454545454546,,2.0,0.0,0.5,79.0,3.5,,,,,,,,,,,,,,,,13.0,0.0,77.46153846153847,,20.0,0.0,85.0,7.538461538461533,2023-10-14,54.0,,,,,84.0,,2.0,,,,,,85.0,2.0,,,,,,,31-60,,,,,,4.684298961921214e-07,79.59722222222223,,10.25,33.0,2023-10-14,54.0,,,4.0,,,,,125000.0,,,1.0,,,,,,7.696969696969697,77.46153846153847,0.0,0.0,,,,84.0,85.0,80.33333333333333,77.46153846153847,,,,6.0,7.0,7.833333333333333,7.696969696969697,,,,2.0,2.0,2.1666666666666665,2.6153846153846154,,,,,,,,,,,125000.0,107500.0,111333.33333333331,98000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,18.0,33.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,12.0,8.0,0.0,1.0,3.0,7.0,8.0,8.0,8.0,,4888.0,4888.0,4700.0,4700.0,4700.0,4700.0,,4888.0,5066.0,4900.285714285715,4903.375,4903.375,4903.375,5155.0,4852.0,4870.0,4870.0,4870.0,0.0,1.0,0.0,78.0,13.0,2.4999999999999996,,4.407692307692307,,3.1008168173990756,0.0,0.0,0.0,1.0,2.0,6.0,13.0,,,,6.5,6.75,5.066666666666667,4.407692307692307,,,,,,,,,,3.187713153894991,,,,,5.5,4.1,0.0,9.057435897435896,0.0,4.407692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-7.982120051085569e-07,,-7.982120051085569e-07,,,,,,,,,,,,,1.3382478632478632,,2.5,,6.5,4.1,0.0,,0.0,,,,0,,,,,,,0.8,0.0,0.0,0.4
AQU_2023-12-07_1,20016165,2023-12-07,,,Frau Diablo,Frau Diablo,5.0,122.0,3,,0.0,-1,,TB,UNK,UNK,1,,,,85000.0,0.0,0.0,6,-1.0,UNK,small,high,,,0,1,6.0,0.0,0.0,0.0,35.0,49.49747468305833,5.5,2.1213203435596424,,136500.0,2.0,0.0,0.0,35.0,5.5,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,35.0,,4.0,0.0,35.0,0.0,2023-08-25,104.0,,,,,0.0,,7.0,,,,,,35.0,5.5,,,,,,,61-120,,,,,,-3.116096866096866e-05,55.57142857142857,,-48.142857142857146,6.0,2023-08-25,104.0,0.0,7.0,12.0,,D,SAR,,136500.0,0.0,550.0,1.0,-70.0,,0.0,49.49747468305833,,9.666666666666666,35.0,0.0,0.0,,,,,,35.0,35.0,,,,,,9.666666666666666,9.666666666666666,,,,,,5.5,5.5,,,,,,,,,,,,,136500.0,136500.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,,,20.0,8.0,0.0,0.0,2.0,8.0,8.0,8.0,8.0,,,5185.0,4841.0,4841.0,4841.0,4841.0,,,5185.0,6228.25,6228.25,6228.25,6228.25,5185.0,5016.0,5016.0,5016.0,5016.0,0.0,0.0,0.0,12.0,2.0,10.291666666666666,,1.25,,19.09209538161294,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,1.25,1.25,,,,,,,,,,,,,,,1.25,4.8,0.0,3.125,0.0,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-3.116096866096866e-05,,-1.2612773029439694e-06,,,,,,,,,,,,,-7.480555555555555,,10.291666666666666,,2.5,9.1,0.0,,0.0,,,,0,-1.4473529819121371,,,,,,0.0,0.0,0.0,0.0
AQU_2023-12-07_2,16004798,2023-12-07,,,Powerfully Built,Powerfully Built,6.0,124.0,7,,25000.0,-1,,TB,UNK,UNK,2,,,,50000.0,25000.0,25000.0,7,-1.0,UNK,medium,high,,,0,1,29.0,0.0689655172413793,0.1034482758620689,0.2068965517241379,83.11111111111111,13.023483063724203,3.111111111111111,1.6158932858054431,,53258.620689655174,9.0,0.2222222222222222,0.6666666666666666,83.11111111111111,3.111111111111111,,,,,,,,,,,,,,,,,,,,,,9.0,0.2222222222222222,83.11111111111111,,20.0,0.5,98.0,14.888888888888886,2023-11-07,30.0,,,,,84.0,,3.0,,,,,,78.0,4.0,,,,,,,0-30,,,,,,-1.0832700894079873e-06,78.28571428571429,,5.714285714285708,29.0,2023-11-07,30.0,84.0,3.0,8.0,,D,PRX,,34000.0,25000.0,600.0,1.0,12.0,,1.0,8.48528137423857,,7.586206896551724,83.11111111111111,0.0,0.0,,,84.0,78.0,74.66666666666667,77.16666666666667,83.11111111111111,,,7.5,7.4,7.375,7.235294117647059,7.6923076923076925,,,3.0,4.0,3.6666666666666665,3.6666666666666665,3.111111111111111,,,,,,,,,,34000.0,44800.0,47500.0,50852.94117647059,55980.769230769234,,,25000.0,30000.0,31666.666666666668,32500.0,32166.666666666668,0.0,0.0,2.0,5.0,8.0,17.0,26.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,7.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4941.0,4941.0,4941.0,4941.0,4890.0,4890.0,4890.0,4941.0,4941.0,4941.0,4941.0,4907.0,4940.25,4940.25,4941.0,4941.0,4890.0,4915.5,4915.5,1.0,1.0,0.0,54.0,9.0,2.5277777777777772,,1.6666666666666667,,3.9723771062443,0.0,0.0,1.0,2.0,3.0,6.0,9.0,,,0.7,1.25,1.7,1.3833333333333335,1.6666666666666667,1.7,0.0,,,,,,,,4.3881934585960725,,,,,1.8,2.6,0.0,2.0849999999999995,0.0,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.313131313131313e-06,,8.768237934904596e-08,,,,,,,,,,,,,-0.8611111111111112,,2.5277777777777772,,0.7,1.7,0.0,,0.0,,,,0,-0.2425356250363329,,,,,,0.1666666666666666,0.0,0.0,0.3333333333333333
AQU_2023-12-07_2,17004217,2023-12-07,,,Prince James,Prince James,4.0,120.0,6,,25000.0,-1,,TB,UNK,UNK,2,,,,50000.0,25000.0,25000.0,7,-1.0,UNK,medium,high,,,0,1,30.0,0.0666666666666666,0.1333333333333333,0.2333333333333333,72.9,20.333060107453903,3.3,2.057506581601462,,41533.333333333336,10.0,0.2,0.7,72.9,3.3,,,,,,,,,,,,,,,,,,,,,,10.0,0.2,72.9,,20.0,0.5,87.5,14.599999999999994,2023-11-26,11.0,,,,,84.0,,3.0,,,,,,79.0,3.0,,,,,,,0-30,,,,,,9.099144771440871e-07,82.0,,2.0,30.0,2023-11-26,11.0,84.0,3.0,6.0,,D,AQU,,39000.0,16000.0,600.0,1.0,10.0,,1.0,7.0710678118654755,,7.0,72.9,0.0,0.0,,84.0,79.0,79.0,78.66666666666667,78.8,72.9,,5.0,7.4,7.4,7.25,7.5,7.0,,3.0,3.0,3.0,3.6666666666666665,3.8,3.3,,,,,,,,,39000.0,32400.0,32400.0,38250.0,45000.0,41068.96551724138,,16000.0,13000.0,13000.0,15333.333333333334,18200.0,18400.0,0.0,2.0,5.0,5.0,8.0,14.0,29.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,36.0,8.0,0.0,0.0,0.0,4.0,8.0,8.0,8.0,,,,4922.0,4890.0,4890.0,4890.0,,,,5005.5,4985.25,4985.25,4985.25,,5005.5,4981.0,4981.0,4981.0,0.0,0.0,0.0,60.0,10.0,3.673333333333333,,3.55,,5.784282228933405,0.0,1.0,2.0,2.0,3.0,5.0,10.0,,7.6,5.05,5.05,4.266666666666667,3.979999999999999,3.55,5.4,0.0,,,,,,,,2.5127647976093135,,,,,3.25,4.35,0.0,2.616111111111111,0.0,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.71604938271605e-06,,-3.0864197530864196e-06,,,,,,,,,,,,,0.2341666666666667,,3.673333333333333,,7.6,7.6,0.0,,0.0,,,,0,-0.2425356250363329,,,,,,0.1666666666666666,0.0,0.0,0.0
AQU_2023-12-07_2,17014541,2023-12-07,,,Ryan's Cat,Ryan's Cat,2.0,120.0,6,,25000.0,-1,,TB,UNK,UNK,2,,,,50000.0,25000.0,25000.0,7,-1.0,UNK,medium,high,,,0,1,26.0,0.0,0.0,0.0384615384615384,79.33333333333333,5.354126134736338,5.833333333333333,1.7224014243685084,,87769.23076923077,6.0,0.0,0.1666666666666666,79.33333333333333,5.833333333333333,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,79.33333333333333,,20.0,0.0,79.6,0.2666666666666657,2023-10-14,54.0,,,,,78.0,,5.0,,,,,,78.5,6.0,,,,,,,31-60,,,,,,-1.801929249294298e-08,79.75,,-1.75,26.0,2023-10-14,54.0,78.0,5.0,9.0,,D,BAQ,,55000.0,25000.0,700.0,1.0,-1.0,,0.0,0.7071067811865476,,7.846153846153846,79.33333333333333,0.0,0.0,,,,78.0,78.0,78.0,79.33333333333333,,,,8.5,8.5,8.5,8.411764705882353,,,,5.0,5.0,5.0,5.833333333333333,,,,,,,,,,,55000.0,55000.0,55000.0,78823.5294117647,,,,25000.0,25000.0,25000.0,4166.666666666667,0.0,0.0,0.0,2.0,2.0,2.0,17.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,3.0,8.0,1.0,2.0,4.0,4.0,8.0,8.0,8.0,5165.0,5165.0,5066.0,5066.0,4900.0,4900.0,4900.0,5165.0,7765.5,7730.5,7730.5,8308.25,8308.25,8308.25,7745.0,7745.0,10183.5,10183.5,10183.5,1.0,1.0,0.0,36.0,6.0,3.413888888888889,,3.983333333333333,,3.532716702707323,0.0,0.0,0.0,1.0,1.0,1.0,6.0,,,,6.0,6.0,6.0,3.983333333333333,,,,,,,,,,3.207751029407779,,,,,4.35,3.85,0.0,8.061666666666666,0.0,3.983333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-5.9051398337112626e-08,,-8.857709750566892e-08,,,,,,,,,,,,,0.4842592592592594,,3.413888888888889,,6.0,4.0,0.0,,0.0,,,,0,-0.970142500145332,,,,,,0.0,0.0,0.0,1.0
AQU_2023-12-07_2,17014756,2023-12-07,,,Commanding General,Commanding General,1.0,115.0,6,,25000.0,-1,,TB,UNK,UNK,2,,,,50000.0,25000.0,25000.0,7,-1.0,UNK,medium,high,,,0,0,34.0,0.0294117647058823,0.0588235294117647,0.1176470588235294,75.78571428571429,9.916408867889873,5.0,2.54195563720897,,45382.35294117647,10.0,0.1,0.3,74.3,4.1,,4.0,0.0,0.25,79.5,7.25,,,,,,,,,,,,,,,,14.0,0.0714285714285714,75.78571428571429,,20.0,0.1666666666666666,79.66666666666667,3.880952380952379,2023-10-27,41.0,,,,,67.0,,9.0,,,,,,74.5,9.5,,,,,,,31-60,,,,,,4.564464812238531e-07,84.33333333333333,,-17.33333333333333,34.0,2023-10-27,41.0,,,9.0,,,,,32900.0,,,1.0,,,,10.606601717798211,,8.558823529411764,75.78571428571429,0.0,0.0,,,,74.5,75.5,79.11111111111111,75.78571428571429,,,,12.0,10.181818181818182,8.884615384615385,8.558823529411764,,,,9.5,7.0,5.333333333333333,5.0,,,,,,,,,,,73792.0,71027.27272727272,52723.07692307692,45382.35294117647,,,,10000.0,15000.0,14277.777777777776,11714.285714285714,0.0,0.0,0.0,5.0,11.0,26.0,34.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,11.0,4.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,,5095.0,5095.0,5095.0,4940.0,4940.0,4940.0,,5095.0,5095.0,5095.0,4991.666666666667,4983.75,4983.75,5095.0,5095.0,4940.0,4950.0,4950.0,0.0,1.0,0.0,84.0,14.0,1.6500000000000004,,0.8785714285714287,,2.8871756324356372,0.0,0.0,0.0,2.0,4.0,9.0,14.0,,,,3.75,2.65,1.2999999999999998,0.8785714285714287,,,,,,,,,,3.121846234689255,,,,,0.1,0.1,0.0,2.5002747252747257,0.0,0.8785714285714287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1.3354700854700856e-05,,-2.967711301044635e-06,,,,,,,,,,,,,-0.7714285714285715,,1.65,,5.3,7.7,0.0,,0.0,,,,0,,,,,,,0.8333333333333334,0.0,0.0,0.3333333333333333
