race_id,horse_id,race_dt,track_code,race_seq,horse_name,entry_name,program_num,weight,age,morning_odds,claim_price,post_position,start_position,BREED,MEDS,EQUIP,race_number,grade,race_type,purse,purse_usa,claim_max,claim_min,field_size,race_distance_furlongs,surface_code,field_size_bucket,purse_bucket,race_bias_indicator_30,race_bias_indicator_90,class_drop_indicator,distance_switch_indicator,lifetime_start_count,lifetime_win_pct,lifetime_place_pct,lifetime_show_pct,lifetime_mean_speed,lifetime_speed_std,lifetime_mean_finish_pos,lifetime_finish_pos_std,lifetime_mean_beaten_lengths,lifetime_earnings_per_start,dirt_start_count,dirt_win_pct,dirt_itm_pct,dirt_mean_speed,dirt_finish_pos_mean,dirt_beaten_len_mean,turf_start_count,turf_win_pct,turf_itm_pct,turf_mean_speed,turf_finish_pos_mean,turf_beaten_len_mean,syn_start_count,syn_win_pct,syn_itm_pct,syn_mean_speed,syn_finish_pos_mean,syn_beaten_len_mean,dist_lt6_start_count,dist_lt6_win_pct,dist_lt6_mean_speed,dist_lt6_beaten_len_mean,dist_6_8_start_count,dist_6_8_win_pct,dist_6_8_mean_speed,dist_6_8_beaten_len_mean,dist_gt8_start_count,dist_gt8_win_pct,dist_gt8_mean_speed,dist_gt8_beaten_len_mean,track_start_count,track_win_pct,track_mean_speed,track_affinity_score,last_start_date,days_since_last_start,last1_speed,last1_finish,last1_beaten,last1_class,last3_avg_speed,last3_var_speed,last3_avg_finish,last3_var_finish,last3_avg_beaten,last3_var_beaten,last3_avg_class,last3_var_class,last5_avg_speed,last5_avg_finish,last5_avg_beaten,last5_avg_class,speed_improvement_last3,position_improvement_last3,beaten_length_trend,class_rating_trend,last_layoff_bucket,performance_after_layoff_mean,avg_class_last3,max_class_ever_faced,last_class,class_trend,speed_trend,mean_speed_of_field_last3,mean_class_of_field_last3,field_strength_delta,pp_history_count,last_pp_date,days_since_last_pp,pp_last_speed_fig,pp_last_finish_pos,pp_last_field_size,pp_last_lengths_back,pp_last_surface,pp_last_track_code,pp_last_race_type,pp_last_purse,pp_last_claim_max,pp_last_distance,pp_surface_switch,improvement_index,class_rating_change,form_cycle_indicator,pp_consistency_index,pace_pressure_score,race_strength_index,speed_par_adjusted,surface_affinity_score,distance_affinity_score,pp_speed_fig_avg_7,pp_speed_fig_avg_14,pp_speed_fig_avg_30,pp_speed_fig_avg_60,pp_speed_fig_avg_90,pp_speed_fig_avg_180,pp_speed_fig_avg_365,pp_field_size_avg_7,pp_field_size_avg_14,pp_field_size_avg_30,pp_field_size_avg_60,pp_field_size_avg_90,pp_field_size_avg_180,pp_field_size_avg_365,pp_finish_pos_avg_7,pp_finish_pos_avg_14,pp_finish_pos_avg_30,pp_finish_pos_avg_60,pp_finish_pos_avg_90,pp_finish_pos_avg_180,pp_finish_pos_avg_365,pp_lengths_back_avg_7,pp_lengths_back_avg_14,pp_lengths_back_avg_30,pp_lengths_back_avg_60,pp_lengths_back_avg_90,pp_lengths_back_avg_180,pp_lengths_back_avg_365,pp_purse_avg_7,pp_purse_avg_14,pp_purse_avg_30,pp_purse_avg_60,pp_purse_avg_90,pp_purse_avg_180,pp_purse_avg_365,pp_claim_max_avg_7,pp_claim_max_avg_14,pp_claim_max_avg_30,pp_claim_max_avg_60,pp_claim_max_avg_90,pp_claim_max_avg_180,pp_claim_max_avg_365,pp_race_count_7,pp_race_count_14,pp_race_count_30,pp_race_count_60,pp_race_count_90,pp_race_count_180,pp_race_count_365,pp_surface_match_rate_7,pp_surface_match_rate_14,pp_surface_match_rate_30,pp_surface_match_rate_60,pp_surface_match_rate_90,pp_surface_match_rate_180,pp_surface_match_rate_365,pp_distance_match_rate_7,pp_distance_match_rate_14,pp_distance_match_rate_30,pp_distance_match_rate_60,pp_distance_match_rate_90,pp_distance_match_rate_180,pp_distance_match_rate_365,class_rating_avg_7,class_rating_avg_14,class_rating_avg_30,class_rating_avg_60,class_rating_avg_90,class_rating_avg_180,class_rating_avg_365,days_since_last_workout,workout_count_total,workout_count_7d,workout_count_14d,workout_count_30d,workout_count_60d,workout_count_90d,workout_count_180d,workout_count_365d,best_work_time_7d,best_work_time_14d,best_work_time_30d,best_work_time_60d,best_work_time_90d,best_work_time_180d,best_work_time_365d,avg_work_time_7d,avg_work_time_14d,avg_work_time_30d,avg_work_time_60d,avg_work_time_90d,avg_work_time_180d,avg_work_time_365d,median_work_time_30d,median_work_time_60d,median_work_time_90d,median_work_time_180d,median_work_time_365d,sharpener_indicator_7d,sharpener_indicator_14d,return_from_layoff_indicator,pace_call_count,pace_race_count,pace_pos_mean,pace_lengths_mean,pace_early_pos,pace_early_lengths,pace_variability,pace_race_count_7,pace_race_count_14,pace_race_count_30,pace_race_count_60,pace_race_count_90,pace_race_count_180,pace_race_count_365,pace_early_pos_avg_7,pace_early_pos_avg_14,pace_early_pos_avg_30,pace_early_pos_avg_60,pace_early_pos_avg_90,pace_early_pos_avg_180,pace_early_pos_avg_365,pace_mid_pos_avg_30,pace_late_pos_avg_30,pace_early_lengths_avg_7,pace_early_lengths_avg_14,pace_early_lengths_avg_30,pace_early_lengths_avg_60,pace_early_lengths_avg_90,pace_early_lengths_avg_180,pace_early_lengths_avg_365,pace_variability_90,pace_rel_to_field,race_shape_velocity,early_pressure_indicator,run_style_mode,early_pace_percentile,mid_pace_percentile,late_pace_percentile,early_pace_variance,closing_kick_variance,sustained_pace_score,pace_pressure_susceptibility,jockey_starts_7,jockey_wins_7,jockey_win_rate_7,jockey_starts_14,jockey_wins_14,jockey_win_rate_14,jockey_starts_30,jockey_wins_30,jockey_win_rate_30,jockey_starts_60,jockey_wins_60,jockey_win_rate_60,jockey_starts_90,jockey_wins_90,jockey_win_rate_90,jockey_starts_180,jockey_wins_180,jockey_win_rate_180,jockey_starts_365,jockey_wins_365,jockey_win_rate_365,trainer_starts_7,trainer_wins_7,trainer_win_rate_7,trainer_starts_14,trainer_wins_14,trainer_win_rate_14,trainer_starts_30,trainer_wins_30,trainer_win_rate_30,trainer_starts_60,trainer_wins_60,trainer_win_rate_60,trainer_starts_90,trainer_wins_90,trainer_win_rate_90,trainer_starts_180,trainer_wins_180,trainer_win_rate_180,trainer_starts_365,trainer_wins_365,trainer_win_rate_365,combo_starts_30,combo_wins_30,combo_win_rate_30,combo_starts_365,combo_wins_365,combo_win_rate_365,trainer_surface_win_pct,jockey_surface_win_pct,trainer_distance_win_pct,jockey_distance_win_pct,trainer_form_trend,jockey_form_trend,trainer_itm_pct_last30,jockey_trainer_win_pct,trainer_class_effectiveness_score,pp_order,trend_speed_fig,trend_lengths_back,trend_field_size,hungarian_pc1,hungarian_pc2,hungarian_pc3,hungarian_pc4,hungarian_pc5,hungarian_var_exp1,hungarian_var_exp2,hungarian_var_exp3,hungarian_var_exp4,hungarian_var_exp5,trend_finish_pos,trend_early_pace,pace_adj_competition,beaten_len_normalized,adjusted_finish_pos,speed_adj_competition,corrected_last_pace_early,corrected_last_pace_mid,corrected_last_pace_late,corrected_beaten_len,corrected_finish_position,corrected_last_speed,trouble_indicator_flag,improvement_from_pp_to_chart,target_win,z_speed,z_class,z_surface_affinity,z_distance_affinity,z_jockey_winrate,z_trainer_winrate,speed_percentile,class_percentile,trainer_percentile,workout_rank_percentile
CT_2023-12-06_1,21000972,2023-12-06,,,Spirit On the Wind,Spirit On the Wind,1,122.0,2,,12500.0,-1,,TB,UNK,UNK,1,,,,16600.0,12500.0,10000.0,6,-1.0,UNK,small,high,,,0,1,2.0,0.0,0.0,0.0,0.0,,9.0,,,26500.0,1.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,2023-10-12,55.0,,,,,0.0,,9.0,,,,,,0.0,9.0,,,,,,,31-60,,,,,,,27.555555555555557,,-27.555555555555557,2.0,2023-10-12,55.0,0.0,9.0,13.0,,D,CT,,26500.0,0.0,450.0,1.0,,,,,,11.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,11.0,11.0,11.0,11.0,,,,9.0,9.0,9.0,9.0,,,,,,,,,,,26500.0,26500.0,26500.0,26500.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,22.0,6.0,0.0,0.0,1.0,1.0,3.0,6.0,6.0,,,3760.0,3760.0,3760.0,3760.0,3760.0,,,3760.0,3760.0,3960.0,4596.666666666667,4596.666666666667,3760.0,3760.0,4060.0,4620.0,4620.0,0.0,0.0,0.0,6.0,1.0,12.033333333333331,,22.1,,13.228857345465128,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,22.1,22.1,22.1,22.1,,,,,,,,,,13.228857345465128,,,,,22.1,0.0,0.0,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,13.433333333333335,,12.033333333333331,,22.1,0.0,0.0,,0.0,,,,0,-1.3723969503593856,,,,,,0.0,0.0,0.0,1.0
CT_2023-12-06_1,21003743,2023-12-06,,,Way of Appeal,Way of Appeal,5,122.0,2,,12500.0,-1,,TB,UNK,UNK,1,,,,16600.0,12500.0,10000.0,6,-1.0,UNK,small,high,,,0,1,11.0,0.0,0.0,0.0,21.75,9.03234926989282,6.75,2.217355782608345,,24700.0,4.0,0.0,0.0,21.75,6.75,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,21.75,,7.0,0.0,21.75,0.0,2023-11-08,28.0,,,,,32.0,,6.0,,,,,,27.0,6.0,,,,,,,0-30,,,,,,2.2536357824923094e-06,35.63492063492063,,-8.634920634920636,11.0,2023-11-08,28.0,32.0,6.0,7.0,,D,CT,,16600.0,12500.0,450.0,1.0,10.0,,1.0,7.0710678118654755,,9.181818181818182,21.75,0.0,0.0,,,32.0,27.0,21.333333333333332,21.75,21.75,,,7.0,9.0,9.625,9.181818181818182,9.181818181818182,,,6.0,6.0,7.333333333333333,6.75,6.75,,,,,,,,,,16600.0,22540.0,24025.0,24700.0,24700.0,,,12500.0,6250.0,4166.666666666667,3125.0,3125.0,0.0,0.0,2.0,5.0,8.0,11.0,11.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,61.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,,,,,3780.0,3680.0,3680.0,,,,,3780.0,4055.0,4055.0,,,3780.0,3780.0,3780.0,0.0,0.0,1.0,24.0,4.0,5.1,,4.2,,7.145688879682448,0.0,0.0,1.0,2.0,3.0,4.0,4.0,,,4.2,5.85,4.066666666666666,4.2,4.2,0.0,0.0,,,,,,,,7.860815371235582,,,,,4.4,0.0,0.0,8.246666666666666,0.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.2866941015089165e-06,,-1.4288980338363054e-06,,,,,,,,,,,,,-1.3361111111111108,,5.099999999999999,,4.2,0.0,0.0,,0.0,,,,0,0.2343116744516025,,,,,,0.6,0.0,0.0,0.0
CT_2023-12-06_1,21004212,2023-12-06,,,Theta,Theta,6,122.0,2,,12500.0,-1,,TB,UNK,UNK,1,,,,16600.0,12500.0,10000.0,6,-1.0,UNK,small,high,,,0,1,2.0,0.0,0.0,0.5,53.0,,3.0,,,16600.0,1.0,0.0,1.0,53.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,53.0,,1.0,0.0,53.0,0.0,2023-11-08,28.0,,,,,53.0,,3.0,,,,,,53.0,3.0,,,,,,,0-30,,,,,,,43.714285714285715,,9.285714285714285,2.0,2023-11-08,28.0,53.0,3.0,7.0,,D,CT,,16600.0,12500.0,450.0,1.0,,,,,,7.0,53.0,0.0,0.0,,,53.0,53.0,53.0,53.0,53.0,,,7.0,7.0,7.0,7.0,7.0,,,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,16600.0,16600.0,16600.0,16600.0,16600.0,,,12500.0,12500.0,12500.0,12500.0,12500.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,35.0,8.0,0.0,0.0,0.0,4.0,8.0,8.0,8.0,,,,4980.0,3700.0,3700.0,3700.0,,,,5000.0,4350.0,4350.0,4350.0,,5000.0,4340.0,4340.0,4340.0,0.0,0.0,0.0,6.0,1.0,0.0999999999999999,,0.1,,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,0.2,,,,,0.1,0.0,0.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,-1.4944444444444445,,0.0999999999999999,,0.1,0.0,0.0,,0.0,,,,0,1.2887142094838135,,,,,,1.0,0.0,0.0,0.0
CT_2023-12-06_1,21012079,2023-12-06,,,Somesugarnspice,Somesugarnspice,3,120.0,2,,10000.0,-1,,TB,UNK,UNK,1,,,,16600.0,12500.0,10000.0,6,-1.0,UNK,small,high,,,0,1,17.0,0.0,0.0,0.0588235294117647,33.333333333333336,11.32548748031036,5.333333333333333,2.250925735484551,,24611.764705882353,6.0,0.0,0.1666666666666666,33.333333333333336,5.333333333333333,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,33.333333333333336,,11.0,0.0,33.333333333333336,0.0,2023-11-08,28.0,,,,,44.0,,4.0,,,,,,41.5,4.5,,,,,,,0-30,,,,,,2.011232985103477e-06,43.714285714285715,,0.2857142857142847,17.0,2023-11-08,28.0,44.0,4.0,7.0,,D,CT,,16600.0,12500.0,450.0,1.0,5.0,,1.0,3.5355339059327378,,7.764705882352941,33.333333333333336,0.0,0.0,,,44.0,41.5,42.666666666666664,33.333333333333336,33.333333333333336,,,7.0,6.4,7.75,7.764705882352941,7.764705882352941,,,4.0,4.5,5.333333333333333,5.333333333333333,5.333333333333333,,,,,,,,,,16600.0,16600.0,20312.5,24611.764705882353,24611.764705882353,,,12500.0,12500.0,8333.333333333334,4166.666666666667,4166.666666666667,0.0,0.0,2.0,5.0,8.0,17.0,17.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,64.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,,,,,3640.0,3640.0,3640.0,,,,,4300.0,5544.0,5544.0,,,4300.0,4960.0,4960.0,0.0,0.0,1.0,36.0,6.0,3.744444444444444,,4.233333333333333,,4.823954776170656,0.0,0.0,1.0,2.0,3.0,6.0,6.0,,,1.7,2.1,3.233333333333333,4.233333333333333,4.233333333333333,0.0,0.0,,,,,,,,2.687224678099737,,,,,3.3,0.0,0.0,7.306666666666667,0.0,4.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.822530864197531e-06,,9.645061728395064e-07,,,,,,,,,,,,,0.4675925925925924,,3.744444444444445,,1.7,0.0,0.0,,0.0,,,,0,0.836827408755723,,,,,,0.8,0.0,0.0,0.0
CT_2023-12-06_1,21012737,2023-12-06,,,Swipe That Candy,Swipe That Candy,2,122.0,2,,12500.0,-1,,TB,UNK,UNK,1,,,,16600.0,12500.0,10000.0,6,-1.0,UNK,small,high,,,0,1,2.0,0.0,0.0,0.0,11.0,,9.0,,,26500.0,1.0,0.0,0.0,11.0,9.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,11.0,,1.0,0.0,11.0,0.0,2023-11-02,34.0,,,,,11.0,,9.0,,,,,,11.0,9.0,,,,,,,31-60,,,,,,,33.666666666666664,,-22.666666666666664,2.0,2023-11-02,34.0,11.0,9.0,10.0,,D,CT,,26500.0,0.0,450.0,1.0,,,,,,9.5,11.0,0.0,0.0,,,,11.0,11.0,11.0,11.0,,,,9.5,9.5,9.5,9.5,,,,9.0,9.0,9.0,9.0,,,,,,,,,,,26500.0,26500.0,26500.0,26500.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,43.0,6.0,0.0,0.0,0.0,2.0,6.0,6.0,6.0,,,,3800.0,3700.0,3700.0,3700.0,,,,3800.0,4246.666666666667,4246.666666666667,4246.666666666667,,3800.0,3800.0,3800.0,3800.0,0.0,0.0,0.0,6.0,1.0,6.349999999999999,,9.6,,7.227101770419453,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,9.6,9.6,9.6,9.6,,,,,,,,,,7.227101770419453,,,,,9.6,0.0,0.0,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,4.708333333333333,,6.349999999999999,,9.6,0.0,0.0,,0.0,,,,0,-0.8200908605806084,,,,,,0.2,0.0,0.0,0.0
CT_2023-12-06_1,21016461,2023-12-06,,,Pour Me a Drink,Pour Me a Drink,4,122.0,2,,12500.0,-1,,TB,UNK,UNK,1,,,,16600.0,12500.0,10000.0,6,-1.0,UNK,small,high,,,0,1,5.0,0.0,0.0,0.2,32.0,11.31370849898476,4.5,2.1213203435596424,,26500.0,2.0,0.0,0.5,32.0,4.5,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,32.0,,3.0,0.0,32.0,0.0,2023-11-17,19.0,,,,,24.0,,6.0,,,,,,32.0,4.5,,,,,,,0-30,,,,,,-1.2345679012345678e-05,36.714285714285715,,-12.714285714285715,5.0,2023-11-17,19.0,24.0,6.0,9.0,,D,CT,,26500.0,0.0,700.0,1.0,-16.0,,0.0,11.31370849898476,,8.8,32.0,0.0,0.0,,,24.0,32.0,32.0,32.0,32.0,,,8.0,8.8,8.8,8.8,8.8,,,6.0,4.5,4.5,4.5,4.5,,,,,,,,,,26500.0,26500.0,26500.0,26500.0,26500.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,40.0,8.0,0.0,0.0,0.0,6.0,8.0,8.0,8.0,,,,3700.0,3700.0,3700.0,3700.0,,,,4113.333333333333,4040.0,4040.0,4040.0,,3740.0,3780.0,3780.0,3780.0,0.0,0.0,0.0,12.0,2.0,6.0,,8.6,,6.117337507594148,0.0,0.0,1.0,2.0,2.0,2.0,2.0,,,10.7,8.6,8.6,8.6,8.6,10.0,0.0,,,,,,,,6.117337507594148,,,,,8.6,5.0,0.0,8.819999999999997,0.0,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1.2345679012345678e-05,,-1.0288065843621392e-06,,,,,,,,,,,,,1.8708333333333331,,6.0,,10.7,10.0,0.0,,0.0,,,,0,-0.1673654817511445,,,,,,0.4,0.0,0.0,0.0
CT_2023-12-06_2,16008184,2023-12-06,,,Eisele,Eisele,2,122.0,7,,4500.0,-1,,TB,UNK,UNK,2,,,,10800.0,5000.0,4500.0,7,-1.0,UNK,medium,high,,,0,1,30.0,0.0,0.0,0.0666666666666666,50.3,13.292019326565011,5.7,2.2135943621178655,,12663.333333333334,10.0,0.0,0.2,50.3,5.7,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,50.3,,20.0,0.0,50.3,0.0,2023-11-15,21.0,,,,,67.0,,4.0,,,,,,51.0,5.0,,,,,,,0-30,,,,,,-2.754106121854376e-07,60.75,,6.25,30.0,2023-11-15,21.0,67.0,4.0,8.0,,D,CT,,10800.0,5000.0,700.0,1.0,32.0,,1.0,22.62741699796952,,8.533333333333333,50.3,0.0,0.0,,,67.0,51.0,51.0,48.333333333333336,50.3,,,8.0,8.0,8.090909090909092,8.647058823529411,8.533333333333333,,,4.0,5.0,5.5,5.5,5.7,,,,,,,,,,10800.0,9000.0,9163.636363636364,10164.70588235294,12663.333333333334,,,5000.0,4500.0,4500.0,4666.666666666667,5800.0,0.0,0.0,2.0,5.0,11.0,17.0,30.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,25.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,3700.0,3700.0,3700.0,3700.0,3700.0,,,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0,0.0,0.0,0.0,60.0,10.0,4.803333333333334,,4.92,,5.069783088552384,0.0,0.0,1.0,2.0,4.0,6.0,10.0,,,7.1,7.1,5.1,4.616666666666667,4.92,9.1,0.0,,,,,,,,4.650658360749131,,,,,4.65,7.6,0.0,6.970666666666667,5.929,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4814814814814817e-05,,0.0,,,,,,,,,,,,,0.9258333333333332,,4.803333333333333,,7.1,9.1,0.0,,0.0,,,,0,0.4722734221430359,,,,,,0.6666666666666666,0.0,0.0,0.5
CT_2023-12-06_2,16021480,2023-12-06,,,Night Train Wayne,Night Train Wayne,6,124.0,7,,5000.0,-1,,TB,UNK,UNK,2,,,,10800.0,5000.0,4500.0,7,-1.0,UNK,medium,high,,,0,1,29.0,0.0,0.1034482758620689,0.1034482758620689,57.333333333333336,10.793516572461453,4.333333333333333,1.8708286933869709,,16813.793103448275,9.0,0.0,0.3333333333333333,57.333333333333336,4.333333333333333,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,57.333333333333336,,20.0,0.0,57.333333333333336,0.0,2023-11-22,14.0,,,,,59.0,,7.0,,,,,,60.5,4.5,,,,,,,0-30,,,,,,6.226178755985801e-07,61.75,,-1.25,29.0,2023-11-22,14.0,59.0,7.0,7.0,,D,CT,,19600.0,10000.0,650.0,1.0,-3.0,,0.0,2.1213203435596424,,8.0,57.333333333333336,0.0,0.0,,59.0,59.0,59.666666666666664,60.75,57.375,57.333333333333336,,7.0,7.0,7.5,7.727272727272728,8.130434782608695,8.0,,7.0,7.0,4.666666666666667,4.75,4.125,4.333333333333333,,,,,,,,,19600.0,19600.0,14837.5,16136.363636363636,14539.130434782608,16813.793103448275,,10000.0,10000.0,8333.333333333334,8750.0,7500.0,8333.333333333334,0.0,2.0,2.0,8.0,11.0,23.0,29.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,9.0,2.951851851851852,,3.644444444444445,,4.31402892462993,0.0,1.0,1.0,3.0,4.0,8.0,9.0,,6.1,6.1,2.0666666666666664,4.225,3.1625,3.644444444444445,7.5,0.0,,,,,,,,3.942705611154843,,,,,0.1,0.5,0.0,19.665277777777774,0.0,3.644444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1.240079365079365e-06,,-4.133597883597886e-07,,,,,,,,,,,,,0.8950617283950615,,2.9518518518518513,,6.1,7.5,0.0,,0.0,,,,0,-0.1154446143016308,,,,,,0.3333333333333333,0.0,0.0,0.6666666666666666
CT_2023-12-06_2,18015127,2023-12-06,,,Get Off My Cloud,Get Off My Cloud,5,124.0,5,,5000.0,-1,,TB,UNK,UNK,2,,,,10800.0,5000.0,4500.0,7,-1.0,UNK,medium,high,,,0,1,32.0,0.0625,0.09375,0.15625,60.833333333333336,8.353913980157971,4.416666666666667,2.5030284687057627,,21159.375,12.0,0.1666666666666666,0.4166666666666667,60.833333333333336,4.416666666666667,,,,,,,,,,,,,,,,,,,,,,12.0,0.1666666666666666,60.833333333333336,,20.0,0.1666666666666666,60.833333333333336,0.0,2023-11-11,25.0,,,,,39.0,,7.0,,,,,,52.5,4.0,,,,,,,0-30,,,,,,-1.869136547554497e-07,49.73809523809524,,2.761904761904759,32.0,2023-11-11,25.0,39.0,7.0,9.0,,D,CT,,11300.0,5000.0,850.0,1.0,-27.0,,0.0,19.091883092036785,,7.875,60.833333333333336,0.0,0.0,,,39.0,57.666666666666664,59.75,60.42857142857143,60.833333333333336,,,9.0,7.625,7.727272727272728,7.95,7.875,,,7.0,4.0,5.0,5.142857142857143,4.416666666666667,,,,,,,,,,11300.0,11675.0,13563.636363636364,16730.0,21159.375,,,5000.0,5000.0,7500.0,6428.571428571428,5833.333333333333,0.0,0.0,2.0,8.0,11.0,20.0,32.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,12.0,2.5055555555555555,,1.9583333333333333,,3.7692562455685383,0.0,0.0,1.0,3.0,4.0,7.0,12.0,,,1.0,1.1666666666666667,1.125,1.614285714285714,1.9583333333333333,4.5,8.1,,,,,,,,4.969756358300633,,,,,1.15,2.2,0.0,3.422651515151515,5.467499999999999,1.9583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1.838235294117647e-05,,1.36165577342048e-06,,,,,,,,,,,,,-0.9333333333333336,,2.505555555555554,,1.0,4.5,8.1,,8.1,,,,0,-1.5847397054132977,,,,,,0.0,0.0,0.0,0.6666666666666666
CT_2023-12-06_2,19001524,2023-12-06,,,Spectaculo,Spectaculo,4,124.0,4,,5000.0,-1,,TB,UNK,UNK,2,,,,10800.0,5000.0,4500.0,7,-1.0,UNK,medium,high,,,0,1,32.0,0.03125,0.03125,0.09375,42.333333333333336,18.69532432227779,5.083333333333333,1.9752253419585195,,15131.25,12.0,0.0833333333333333,0.25,42.333333333333336,5.083333333333333,,,,,,,,,,,,,,,,,,,,,,12.0,0.0833333333333333,42.333333333333336,,20.0,0.0833333333333333,42.333333333333336,0.0,2023-10-25,42.0,,,,,47.0,,6.0,,,,,,48.5,5.5,,,,,,,31-60,,,,,,-6.506577970901851e-07,50.05,,-1.5500000000000007,32.0,2023-10-25,42.0,47.0,6.0,8.0,,D,CT,,10800.0,5000.0,650.0,1.0,-3.0,,0.0,2.1213203435596424,,8.0,42.333333333333336,0.0,0.0,,,,47.0,40.666666666666664,32.0,42.333333333333336,,,,8.0,8.875,8.571428571428571,8.0,,,,6.0,6.0,6.2,5.083333333333333,,,,,,,,,,,10800.0,17025.0,14721.42857142857,15131.25,,,,5000.0,3333.3333333333335,4000.0,6250.0,0.0,0.0,0.0,2.0,8.0,14.0,32.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,12.0,6.872222222222223,,3.241666666666667,,17.813993725635026,0.0,0.0,0.0,1.0,3.0,5.0,12.0,,,,4.6,2.1999999999999997,2.44,3.241666666666667,,,,,,,,,,5.671658700794737,,,,,3.3,3.1,0.0,6.035378787878787,205.84083333333336,3.241666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1.388888888888889e-06,,-9.259259259259264e-07,,,,,,,,,,,,,-2.015509259259259,,6.872222222222224,,4.6,4.0,0.0,,0.0,,,,0,-0.997021668968631,,,,,,0.1666666666666666,0.0,0.0,0.6666666666666666
